authors,bestsellers_rank,categories,description,length,height,width,format,id,image_url,isbn10,isbn13,lang,publication_date,rating_avg,rating_count,title,weight
[434],736484,"[1477, 1480, 1484, 1519]","While all of us regularly use basic math symbols such as those for plus, minus, and equals, few of us know that many of these symbols weren't available before the sixteenth century. What did mathematicians rely on for their work before then? And how did mathematical notations evolve into what we know today? In Enlightening Symbols, popular math writer Joseph Mazur explains the fascinating history behind the development of our mathematical notation system. He shows how symbols were used initially, how one symbol replaced another over time, and how written math was conveyed before and after symbols became widely adopted.  Traversing mathematical history and the foundations of numerals in different cultures, Mazur looks at how historians have disagreed over the origins of the numerical system for the past two centuries. He follows the transfigurations of algebra from a rhetorical style to a symbolic one, demonstrating that most algebra before the sixteenth century was written in prose or in verse employing the written names of numerals.",152.0,235.0,22.86,1,9780691173375,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/6911/9780691173375.jpg,691173370,9780691173375,en,2016-12-27,3.56,104,Enlightening Symbols : A Short History of Mathematical Notation and Its Hidden Powers,454.0
[104807],216533,"[245, 249, 260, 274, 409, 2716]","The Oxford A-Z of Grammar and Punctuation offers accessible and coherent explanations across a broad range of topics, and is an excellent first port of call for any reader seeking clear, authoritative help with grammar and punctuation. Incorporating hundreds of examples of real usage taken from the Oxford English Corpus, this handy volume contains more than 300 alphabetically-arranged entries, including standard grammatical terms such as active",110.0,172.0,12.0,1,9780198849889,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1988/9780198849889.jpg,198849885,9780198849889,en,2020-12-21,4.11,196,Oxford A-Z of Grammar and Punctuation,204.12
[507048],1163120,"[125, 148, 3263, 302]","The field of performance studies analyses the production and impact of on-stage performance, such as in a theatre or circus, and off-stage performance, such as cultural rituals and political protests. Performance Studies: Key Words, Concepts and Theories introduces students to 34 key topics seen as paramount to the future of performance studies in a series of short, engaging essays by an international team of distinguished scholars. Each essay contributes to the wide-ranging, adventurous and conscientious nature that makes performance studies such an innovative, valuable and exciting field.",155.0,235.0,17.78,1,9780230247307,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/2302/9780230247307.jpg,023024730X,9780230247307,en,2015-01-02,3.0,1,"Performance Studies : Key Words, Concepts and Theories",517.0
[398378],3044105,"[3152, 3197, 3198, 3199]","From the biblical story of Ruth to the star conversion of Elizabeth Taylor, Converts to Judaism tells the stories of people who have converted to Judaism throughout history. The book introduces readers to origins of Judaism and shares the first conversion stories of the people who helped the early Jewish faith grow. Subsequent chapters trace the trajectory of Judaism through the ages while highlighting the stories of converts-both well-known and lesser-known-and how they shaped the tradition.  The book includes not only the story of Warder Cresson, who was put on trial for insanity after converting to Judaism, but also famous celebrities who became Jewish such as Marilyn Monroe and Sammy Davis, Jr.",161.0,234.0,20.0,2,9781442234673,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4422/9781442234673.jpg,1442234679,9781442234673,en,2015-01-14,4.1,10,Converts to Judaism : Stories from Biblical Times to Today,467.0
[456482],193587,[216],"Four-time Olympian, bestselling author and award-winning keynote speaker Ruben Gonzalez shares what he had to do to make it to the Olympics and how following those success principles will help you realize your goals and dreams. Take control of your life with the success principles of a four-time Olympian.",140.0,216.0,11.0,1,9780975554746,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/9755/9780975554746.jpg,975554743,9780975554746,en,2014-07-26,4.55,20,The Inner Game of Success,249.0
[227760],413688,"[233, 2777]","So as not to seem completely self-indulgent to his friends and family, Conor started his year-long trip around the world with a three-month stint volunteering in the Little Princes Orphanage in war-torn Nepal. What began as a cover story changed Conor's life, and the lives of countless others, forever.",153.0,234.0,23.0,1,9780007354177,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/0073/9780007354177.jpg,7354177,9780007354177,en,2011-02-03,4.25,20761,Little Princes,451.0
[220727],482951,"[364, 2633, 365, 2634]","Stories the director himself said they didn't dare put in the anime! Q: What happens when you try to act like an anime character in real life? A: EXCEL SAGA. Two groups of neighbors in an apartment building lead secret lives. One thinks they're trying to take over the city of Fukuoka. The other thinks they're trying to defend it. Only their bosses, would-be conqueror Lord Il Palazzo and obsessed bureaucrat Dr. Kabapu, know the truth behind this increasingly dangerous private game... Too bad neither will let their underlings in on it! There's always an election coming up, and the city of Fukuoka won't be spared either. But what petty party stooge is this so-called candidate for mayor who dares presume to take control of a town Lord Il Palazzo has already stamped Property of ACROSS? Excel and Hyatt go undercover by volunteering for the campaign, and discover that democracy Japanese-style will have you begging for hanging chads. Vol. 03 of Excel Saga stays strong on the issues like health care reform, which must be why the girls have dressed up like nurses and snuck into the local hospital--where awaits everyone's favorite butcher, I mean, lecher: I mean, Doctor Iwata, M.D. Then: Not a dream! Not an imaginary story! One night, when the whole apartment's asleep, enter a place where even Freud would fear to tread: the REM state of our characters! Refreshed, Excel Saga's neighbors get up and go to work as their secret alter egos: yes, in this issue! the good guys and bad girls (DISCLAIMER Designations Good and Bad subject to the requirements of public policy) make dim first contact in the city sewers. Will it end senselessly in a waste of human life, or just in human waste?",127.51,190.5,16.76,1,9781569319901,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5693/9781569319901.jpg,1569319901,9781569319901,en,2003-11-01,3.95,112,Excel Saga: v. 3,190.51
[46088],67383,"[228, 657, 690, 1282, 1286, 1305, 1532, 1603]","'One of the most graceful and moving non-fiction books I've read in a very long time' Dwight Garner, New York Times",151.0,233.0,29.0,1,9780230750210,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/2307/9780230750210.jpg,230750214,9780230750210,en,2010-04-29,4.07,601386,The Immortal Life of Henrietta Lacks,514.0
[255077],348076,[356],The Thinking Woman's Erotica,128.0,195.0,27.0,1,9780749959050,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7499/9780749959050.jpg,749959053,9780749959050,en,2012-10-04,3.42,179,Tremble,282.0
[78057],2073760,"[1709, 1949, 2007, 2059]","Computer Engineering: Concepts, Methodologies, Tools, and Applications is a broad, multi-volume collection of the best recent works published under the umbrella of computer engineering. It includes perspectives on the fundamental aspects, tools and technologies, methods and design, applications, managerial impact, social/behavioral perspectives, critical issues, and emerging trends in the field. The volume is vital and highly accessible across the hybrid domain of electrical engineers and computer scientists, practitioners and academics alike.",223.52,292.1,71.12,2,9781613504567,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6135/9781613504567.jpg,161350456X,9781613504567,en,2012-03-30,3.0,1,"Computer Engineering : Concepts, Methodologies, Tools and Applications",3084.43
[506644],2006200,"[1531, 1719, 1843, 2969]","What happens to automobiles after they are retired but before they are processed as scrap? In this fascinating history, David N. Lucsko takes readers on a tour of salvage yards and wrecked or otherwise out-of-service cars in the United States from the point of view of gearheads-the hot rodders, restoration hobbyists, street rodders, and classic car devotees who reuse, repurpose, and restore junked cars. Junkyards, Gearheads, and Rust is a nuanced exploration of the business of dismantling wrecks and selling second-hand parts. It examines the reinterpretation of these cars and parts by artists as well as their restoration by enthusiasts. It also surveys the origin and evolution of gearhead-oriented yards that specialize in specific types of automobiles; dissects the material and emotional appeal of the salvage yard and its contents among enthusiasts; and examines how zoning and nuisance ordinances have affected both salvage businesses and hobbyists. Lucsko concludes with an analysis of efforts during the last twenty-five years to hasten vehicular obsolescence at the expense of salvage yards, mechanics, and enthusiasts.",152.0,229.0,24.0,2,9781421419428,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4214/9781421419428.jpg,1421419424,9781421419428,en,2016-05-15,3.2,5,"Junkyards, Gearheads, and Rust : Salvaging the Automotive Past",522.0
[595690],679790,"[1823, 2998]","There may be 100 millions of pet cats in this country, but who says that means they're domesticated? Sure, they clean themselves, use a litter box, and hunt rodents, but cats are also territorial beasts who think furniture is meant for claw sharpening, and that running water is always better than still.",165.0,216.0,18.0,1,9780761189909,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7611/9780761189909.jpg,761189904,9780761189909,en,2018-08-21,3.95,76,Engineering for Cats : Improve the Life of Your Pet Through 10 Ingenious Projects,340.19
[56925],374479,"[2734, 3120, 3182, 3185]","A practical and actionable guide to the six perfections, a backbone of the Buddhist path, by an internationally beloved teacher. The six perfections are the actions of the bodhisattvas--holy beings who have transcended selfless concerns. But they're also skills we can and should develop right now, in our messy, ordinary lives.  In this clear, comprehensive guide to the backbone of Mahayana Buddhist practice, Lama Zopa Rinpoche walks us through each of the six perfections:  -charity",152.0,229.0,22.86,2,9781614295853,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6142/9781614295853.jpg,1614295859,9781614295853,en,2020-05-04,5.0,1,The Six Perfections : The Practice of the Bodhisattvas,476.27
[174411],324711,"[247, 249, 253, 264, 295, 406]","REVIEW FROM PREVIOUS EDITION: 'A slim and useful student textbook for English Syntax. Although most of the examples are from English, the book introduces general concepts which provide the necessary tools for a basic syntactic analysis of any language. The book concentrates on topics that will remain useful to the student who does not go on to study linguistics but, say, literature or EFL teaching.' - The Year's Work in English Studies In this revised and fully updated new edition of his popular textbook, Jim Miller discusses the central concepts of syntax which are applied in a wide range of university courses, in business communication, in teaching and in speech therapy. The book deals with concepts which are central to traditional grammar but have been greatly refined over the past forty years: parts of speech and how to recognise them, constructions and their interrelationships, subordinate clauses and how to recognise the different types, subjects and objects, Agents and Patients and other roles.",138.0,216.0,15.24,1,9780748633616,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7486/9780748633616.jpg,748633618,9780748633616,en,2009-03-01,3.91,11,An Introduction to English Syntax,286.0
[578976],717636,"[638, 643, 840, 841, 1050]","Throughout history, human societies have struggled to ensure that all people have access to sufficient food to lead active and healthy lives. Despite great global effort, events of the early 21st century clearly demonstrate that food remains a pressing challenge which has significant implications for security. In this book, Bryan McDonald explores how processes of globalization and global change have reshaped food systems in ways that have significant impacts for the national security of states and the human of communities and individuals. Over the past few decades, local, regional, and national food systems have increasingly become intertwined in an emerging global food network. This complex web of relations includes the production, harvest, processing, transport, and consumption of food. While this global food network provides new opportunities for improving health and well-being, it also gives rise to new sources of security threats and vulnerabilities. This detailed and comprehensive introduction to the major issues impacting global food security will be essential reading for students and scholars in security studies, international politics, and environmental studies.",144.0,213.0,12.0,1,9780745648088,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7456/9780745648088.jpg,745648088,9780745648088,en,2011-01-04,3.89,9,Food Security,276.0
[339127],626322,"[2646, 841, 949, 2763]","Answering such questions as What are the social forces behind the rise of China? and Which classes have power?, this collection of lucid and enlightening essays provides a thorough account of the transformation of the Chinese state into authoritarian capitalism.",154.94,231.14,27.94,1,9780850366372,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8503/9780850366372.jpg,850366372,9780850366372,en,2013-03-01,4.0,4,China's Rise: Strength and Fragility,498.95
[291693],902248,"[769, 1356, 2775, 2797]","Wise and compassionate . . . a profound game-changer of a book. --Caroline Leavitt, author of Pictures of You Though approximately one in four pregnancies ends in miscarriage, it remains a rarely talked about, under-researched, and largely misunderstood area of women's health. This profoundly necessary book--the first comprehensive portrait of the psychological, emotional, medical, and cultural aspects of miscarriage--aims to help break that silence. With candor, warmth, and empathy, psychotherapist Julia Bueno blends women's stories (including her own) with research and analysis, exploring the effect of pregnancy loss on women and highlighting the ways in which our society fails to effectively respond to it. The result is a galvanizing, urgent, and moving exploration of a too-often-hidden human experience, and a crucial resource for anyone struggling with--or seeking to better understand--miscarriage.",127.0,196.0,15.0,1,9780143133230,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1431/9780143133230.jpg,143133233,9780143133230,en,2019-07-02,4.28,122,The Brink of Being : Talking about Miscarriage,227.0
"[443362, 443363]",12426,"[2866, 2883]","'Michelle Eshkeri's book Modern Sourdough gives a perfect balance with easy home-style recipes and more invitingly complex challenges, just what every budding baker is looking for. Recipes are well thought out, clear and easy to follow, and will get you on the road to sourdough brilliance in no time.' Dan Lepard, author of Short and Sweet",195.0,245.0,25.4,2,9781781318768,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7813/9781781318768.jpg,178131876X,9781781318768,en,2019-09-10,4.22,55,Modern Sourdough : Sweet and Savoury Recipes from Margot Bakery,975.22
[416906],1479335,"[2663, 3133, 3197, 701]","This is a Print on Demand title. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc.",156.0,234.0,15.0,1,9781592443086,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5924/9781592443086.jpg,1592443087,9781592443086,en,2003-12-08,4.06,16,Judaism in Persia's Shadow : A Social and Historical Approach,414.0
[351827],307020,"[2836, 2840, 2843]",Victoria Beckham uses them backstage at her fashion shows.,148.0,210.0,14.0,1,9781912023943,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9120/9781912023943.jpg,1912023946,9781912023943,en,2019-04-02,4.12,41,Crystals : How to tap into your infinite potential through the healing power of crystals,320.0
[206426],68881,"[336, 2617]","The ninth book in Dorothy L Sayers' classic Lord Peter Wimsey series, introduced by crime writer David Mark - a must-read for fans of Agatha Christie's Poirot and Margery Allingham's Campion Mysteries.",131.0,197.0,17.0,1,9781473621374,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4736/9781473621374.jpg,1473621372,9781473621374,en,2016-09-22,4.13,8610,Hangman's Holiday : A gripping classic crime series that will take you by surprise,180.0
[18592],23078,"[2797, 2798, 2800, 2859, 2867]","The up-to-date weaning companion from the UK's no. 1 children's cookery author and weaning expert, Annabel Karmel MBE.",172.0,228.0,28.0,2,9781509892648,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5098/9781509892648.jpg,1509892648,9781509892648,en,2020-01-23,4.19,16,Weaning Made Simple,820.0
"[127301, 51239]",2275430,"[125, 287, 302, 2644, 2659, 2663, 634, 850]","On an April evening in Florence in 1934, before twenty thousand spectators, the mass spectacle 18BL was presented, involving two thousand amateur actors, an air squadron, one infantry and cavalry brigade, fifty trucks, four field and machine gun batteries, ten field-radio stations, and six photoelectric units. However titantic its scale, 18BL's ambitions were even greater: to institute a revolutionary fascist theater of the future, a modern theatre of and for the masses that would end the crisis of the bourgeois theatre. This is the complete story of the event, a colossal failure to critics and spectators alike, which the fascist government took pains to expunge from the annals of the regime. The detailed reconstruction of these various aspects of 18BL serves as a springboard for a larger inquiry into the place of media, technology, and machinery in the fascist imagination, particularly in its links to fascist models of narrative, historiography, spectacle, and subjectivity.",191.0,229.0,14.48,1,9780804726085,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8047/9780804726085.jpg,804726086,9780804726085,en,1996-08-01,3.5,2,Staging Fascism : 18BL and the Theater of Masses for Masses,435.0
[290797],1930897,"[998, 1096, 1710, 1725, 1755, 1793]",Do you have trips and safety interlocks in your plant? Are they good enough or are they perhaps over-designed and much more expensive than necessary? Are you or your company aware of how Hazard Studies should define risk reduction requirements? Are you actually using Hazard Studies at all? The answer is the integrated approach to safety management. New international standards combined with well-proven hazard study methods can improve safety management in your company.,195.0,264.0,18.8,1,9780750662741,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7506/9780750662741.jpg,750662743,9780750662741,en,2004-09-09,5.0,1,"Practical Hazops, Trips and Alarms",770.0
[],1252528,[2524],"An essential guide for any young animal lover who wants to know how to look after a dog or puppy. There is lots of information about training, brushing and bathing, and even games to play with your dog. Ages 5+.",205.0,240.0,9.0,1,9780746061930,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7460/9780746061930.jpg,746061935,9780746061930,en,2004-07-30,4.45,11,Dogs and Puppies,120.0
[21568],28378,"[2862, 2863, 2865, 2870]","NEW YORK TIMES BESTSELLER Jamie Oliver, one of the bestselling cookbook authors of all time, is back with brilliantly easy, delicious, and flavor-packed vegetable recipes.",196.0,251.0,28.0,2,9781250262882,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/2502/9781250262882.jpg,1250262887,9781250262882,en,2020-01-07,3.97,1395,Ultimate Veg : Easy & Delicious Meals for Everyone [american Measurements],1179.0
[171753],461044,"[388, 400, 1349, 1602]","The brain is the most complex computational machine known to science, even though its components (neurons) are slow and unreliable compared to a laptop computer. In this richly illustrated book, Shannon's mathematical theory of information is used to explore the metabolic efficiency of neurons, with special reference to visual perception. Evidence from a diverse range of research papers is used to show how information theory defines absolute limits on neural efficiency; limits which ultimately determine the neuroanatomical microstructure of the eye and brain. Written in an informal style, with a comprehensive glossary, tutorial appendices, explainer boxes, and a list of annotated Further Readings, this book is an ideal introduction to cutting-edge research in neural information theory.",152.0,229.0,11.43,1,9780993367922,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/9933/9780993367922.jpg,993367925,9780993367922,en,2018-06-08,4.33,6,Principles of Neural Information Theory : Computational Neuroscience and Metabolic Efficiency,293.93
"[483218, 483219]",1641761,"[220, 221, 290, 2645, 2655, 2657, 2670, 2671]","Three times Viceroy, Sir Henry Sidney was a key figure in the Elizabethan conquest of Ireland. Sidney's account of his public career in Ireland, written in the winter of 1582-3, is one of the earliest political memoirs in English literature. It is unique among early memoirs in its size, richness of detail, and apparent fidelity to the factual record.Composed in plain prose and consciously shorn of decoration and classical allusion, his narrative presents an individual with attitudes and preoccupations at odds with the zealous advocates of military conquest and religious oppression so often portrayed by historians. By exploring its emphases, omissions and deviations from the recorded sequence of events, the editor's introduction reveals a surprisingly complex set of Elizabethan perceptions and prejudices about Ireland. This memoir, last edited for publication in the mid-nineteenth century, is an essential source for the study of the English in Ireland.",128.0,198.0,11.94,1,9781859181805,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8591/9781859181805.jpg,1859181805,9781859181805,en,2002-09-01,3.0,6,"A Viceroy's Vindication : Sir Henry Sidney's Memoir, 1583",161.0
"[6106, 6107]",1263987,"[2734, 3122, 3190, 3223]","The enchanting verses that comprise our newest publication, Festival of Devotion & Praise were born on Kashmir Valley's picturesque Dal Lake as an inspirational outpouring of devotion from the heart of the medieval Kashmiri spiritual master and mystic Utpaladeva. These hymns are so profound they have the power to free the devoted reader from the restrictions of their intellect and instantaneously elevate them to the experience of oneness with the very nature of their own divine consciousness. When commenting on this text Swami Lakshmanjoo would tell his devotees that, as Utpaladeva continually teaches us through these beautiful hymns, ""devotion, or passion for God consciousness is everything"". The reader will personally witness this for themselves when they experience Swami Lakshmanjoo's narrative as he, himself, becomes filled with emotion and longing for God.",152.0,229.0,26.0,1,9780981622835,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/9816/9780981622835.jpg,981622836,9780981622835,en,2016-07-15,4.8,5,Hymns to Shiva : Songs of Devotion in Kashmir Shaivism; Utpaladeva's Śhivastotrāvalī,676.0
"[132629, 421602]",597957,[3205],"Living Jainism explores a system of thought that unites ethics with rational thought, in which each individual is his or her own guru and social conscience extends beyond human society to animals, plants and the whole of the natural world. The Jain Dharma is a humane and scientific spiritual pathway that has universal significance. With the re-emergence of India as a world power, Jain wisdom deserves to be better known so that it can play a creative role in global affairs. Living Jainism reveals the relevance of Jain teachings to scientific research and human society, as well as our journey towards understanding ourselves and our place in the universe.",141.0,211.0,13.0,1,9781780999128,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7809/9781780999128.jpg,1780999127,9781780999128,en,2013-06-28,3.8,15,Living Jainism : An Ethical Science,272.0
[17758],926187,"[2644, 2649, 2659, 2679, 2687, 896]","The battle of Vimy Ridge in April 1917 is a much celebrated moment in both Canadian and European military history.  Vimy was a costly success. While it did improve military and public morale, the reality is that it was more of a symbolic victory than a strategic one (the Germans retreated a few miles and many lives had been lost).",162.0,231.0,21.0,2,9780199009312,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1990/9780199009312.jpg,199009317,9780199009312,en,2014-09-11,4.05,22,"The Greatest Victory : Canada's One Hundred Days, 1918",412.0
